Name	SMILES
NADPH	NC1CCCCC1.NC1CCCCC1.NC1CCCCC1.NC1CCCCC1.NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O, NC1CCCCC1.NC1CCCCC1.NC1CCCCC1.NC1CCCCC1.NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
nafadotride	CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC
nafamostat	NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N, NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N, NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N
nafcillin	CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O, CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O, CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O
naftidrofuryl	CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12
naftifine	CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12, CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12
naftopidil	COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1, COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
nalbuphine	O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45, O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45
nalfurafine	CN([C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45)C(=O)\C=C\c1ccoc1
nalidixic-acid	CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12, CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12
nalmefene	Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=C)CC[C@@]35O, Oc1ccc2CC3N(CC4CC4)CCC45C(Oc1c24)C(=C)CCC35O
naloxegol	COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45
naloxone	Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
naloxone-benzoylhydrazone	Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(CC[C@@]35O)=N\NC(=O)c1ccccc1, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(CC[C@@]35O)=N\NC(=O)c1ccccc1, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(CC[C@@]35O)=N\NC(=O)c1ccccc1
naltrexone	Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
naltriben	Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1oc2ccccc2c1C[C@@]35O, Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1oc2ccccc2c1C[C@@]35O
naltrindole	Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2ccccc2c1C[C@@]35O, Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2ccccc2c1C[C@@]35O
Nampt-IN-1	CC(C)(O)CS(=O)(=O)Nc1ccc2CN(CCc2c1)C(=O)COc1cccnc1
NAN-190	COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1
nanchangmycin	CO[C@H]1CCC(O[C@H]2CC(O[C@]3(O[C@H](C[C@@H]3C)C3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)[C@@H]2C)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)\C=C(/C)C(=O)[C@H](C)C[C@H](C)C(O)=O)O2)O[C@@H]1C
nandrolone	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O, C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O
nandrolone-decanoate	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C, CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
napabucasin	CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O, CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O
naphazoline	C(C1=NCCN1)c1cccc2ccccc12, C(C1=NCCN1)c1cccc2ccccc12
naphthoquine-phosphate	CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2CCCCc2c1O, CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2CCCCc2c1O, CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2CCCCc2c1O
napirimus	Cn1cc(cc1C(O)=O)C(=O)c1cccc2ccccc12
naproxen	COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O
narasin	CC[C@H]([C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)C4CC[C@](O)(CC)[C@H](C)O4)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@H]1C)C(O)=O
naratriptan	CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1, CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
naringenin	Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1
naringeninic-acid	OC(=O)\C=C\c1ccc(O)cc1, OC(=O)\C=C\c1ccc(O)cc1
naringin	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c3C(=O)C[C@H](Oc3c2)c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O
naringin-dihydrochalcone	C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
narlaprevir	CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
nastorazepide	CC(C)(C)C(=O)CN1c2ccccc2N(C[C@@H](NC(=O)Nc2cccc(c2)C(O)=O)C1=O)C1CCCCC1
natamycin	C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
nateglinide	CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O, CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O, CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O, CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O
NAV-26	FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCOCC3)C(=O)c3ccccc23)cc1
navarixin	CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1
navitoclax	CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1
NBI-27914	CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl, CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl
NBI-74330-(+/-)	CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)C(C)N(Cc1cccnc1)C(=O)Cc1ccc(F)c(c1)C(F)(F)F
NBQX	NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O, NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O, NS(=O)(=O)c1cccc2c1c(cc1[nH]c(=O)c(=O)[nH]c21)[N+]([O-])=O
NCS-382	OC1c2ccccc2CCC\C1=C/C(O)=O
NDT-9513727	CCCCn1c(CN(Cc2ccc3OCOc3c2)Cc2ccc3OCOc3c2)c(nc1-c1ccccc1)-c1ccccc1
NE-100	CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1, CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1
nebivolol	O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1, O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1, O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1, OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
nebracetam	NCC1CN(Cc2ccccc2)C(=O)C1
NECA	CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12, CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
necrostatin-1	CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O, CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O, CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O, CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O
necrostatin-2	CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O
nedaplatin	N[Pt++]1(N)OCC(=O)O1, N[Pt]1(N)OCC(=O)O1
nedocromil	CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O, CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O, CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O
nefazodone	CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1, CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1
nefiracetam	Cc1cccc(C)c1NC(=O)CN1CCCC1=O, Cc1cccc(C)c1NC(=O)CN1CCCC1=O, Cc1cccc(C)c1NC(=O)CN1CCCC1=O
nefopam	CN1CCOC(c2ccccc2)c2ccccc2C1, CN1CCOC(c2ccccc2)c2ccccc2C1
nelarabine	COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
nelfinavir	Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
nemonapride	CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C, CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C
nemorubicin	CO[C@@H]1CN(CCO1)[C@H]1C[C@H](O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)CO)O[C@@H](C)[C@H]1O
neo-gilurytmal	CCC[N+]12[C@H]3C[C@]45C(O)C3[C@@H](CC1[C@@H]4N(C)c1ccccc51)[C@H](CC)[C@H]2O
neohesperidin	COc1cc(O)cc(c1)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O1
neohesperidin-dihydrochalcone	COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
neomycin	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O, NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O, NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O, NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
neomycin-sulfate	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O, NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
neostigmine	CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C, CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C, CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
nepafenac	NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
nepicastat	NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1, NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1, NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1
neratinib	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
nerbacadol	Cc1oncc1C(=O)N1CCCCC1
neridronic-acid	NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O
nesbuvir	CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1
netilmicin	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O, CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O, CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O, CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O
netupitant	CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1
neurodazine	COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccc(o1)-c1cccc(Cl)c1, COc1ccc(cc1)-c1nc([nH]c1-c1ccc(OC)cc1)-c1ccc(o1)-c1cccc(Cl)c1
neuropathiazol	CCOC(=O)c1ccc(cc1)N(C)c1csc(n1)-c1ccccc1
nevirapine	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1, Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
nexturastat-a	CCCCN(Cc1ccc(cc1)C(=O)NO)C(=O)Nc1ccccc1
NFKB-activation-inhibitor-II	Cc1ccc(NCCCc2ccccc2)c(N)c1, Cc1ccc(NCCCc2ccccc2)c(N)c1
NG-nitro-arginine	N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O, N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O
NGB-2904	Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl, Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl
NGD-94-1	C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1
NGD-98-2	CCC(CC)Nc1nc(C)c(nc1OC)-c1ccc(OC(F)(F)F)cc1OC
NHI-2	COC(=O)c1cc2c(cc(cc2n1O)-c1ccccc1)C(F)(F)F
NH125	CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C, CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C
NI-57	COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N
niacin	OC(=O)c1cccnc1, OC(=O)c1cccnc1, OC(=O)c1cccnc1
nialamide	O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1, O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
nibentan	CCN(CC)CCCCC(NC(=O)c1ccc(cc1)[N+]([O-])=O)c1ccccc1
nicaraven	CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
nicardipine	COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1, COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1
nicergoline	CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13, CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
niceritrol	O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1
niclosamide	Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O, Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O
nicorandil	[O-][N+](=O)OCCNC(=O)c1cccnc1, [O-][N+](=O)OCCNC(=O)c1cccnc1, [O-][N+](=O)OCCNC(=O)c1cccnc1, [O-][N+](=O)OCCNC(=O)c1cccnc1
nicotinamide	NC(=O)c1cccnc1, NC(=O)c1cccnc1, NC(=O)c1cccnc1
nicotine	CN1CCCC1c1cccnc1, CN1CCC[C@H]1c1cccnc1, CN1CCCC1c1cccnc1
nicotinyl-alcohol-tartrate	OCc1cccnc1
NIDA-41020	COc1ccc(cc1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1
nifedipine	COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC, COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC, COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC, COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC, COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC, COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC
nifekalant	Cn1c(NCCN(CCO)CCCc2ccc(cc2)[N+]([O-])=O)cc(=O)n(C)c1=O
nifenalol	CC(C)NCC(O)c1ccc(cc1)[N+]([O-])=O
nifenazone	Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C, Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
niflumic-acid	OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F, OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F
nifuroxazide	Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O, Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O, Oc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O
nifursol	Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(=O)N\N=C\c1ccc(o1)[N+]([O-])=O
nifurtimox	CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+]([O-])=O
niguldipine-(S)-(+)	COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1, COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1
nikethamide	CCN(CC)C(=O)c1cccnc1
nilotinib	Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
nilutamide	CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O, CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O
nilvadipine	COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N, COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N
nimesulide	CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O, CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O, CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O
nimodipine	COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C, COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C, COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C
nimorazole	[O-][N+](=O)c1cncn1CCN1CCOCC1
nimustine	Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1, Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1
nintedanib	COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1, COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1
niraparib	NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)[C@@H]1CCCNC1, NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)[C@@H]1CCCNC1
niridazole	[O-][N+](=O)c1cnc(s1)N1CCNC1=O
